User-ID,User-City,User-State,User-Country,User-Age
6871,raleigh, north carolina," usa""",28.0
6873,mexico, missouri," usa""",75.0
6884,north liberty, indiana," usa""",25.0
6889,vic, barcelona," spain""",20.0
6893,cartersville, georgia," usa""",20.0
6894,colorado springs, colorado," usa""",20.0
6900,sunnyvale, california," usa""",25.0
6906,cedar rapids, iowa," usa""",63.0
6917,boise, idaho," usa""",39.0
6924,bonne terre, missouri," usa""",42.0
6929,santiago de compostela, galicia," spain""",22.0
6931,fort collins, colorado," usa""",44.0
6940,new orleans, louisiana," usa""",32.0
6941,cincinnati, ohio," usa""",17.0
6966,winter haven, florida," usa""",42.0
6968,li, new york," usa""",28.0
6969,bath, england," united kingdom""",29.0
6990,omaha, nebraska," usa""",29.0
6998,roma, lazio," italy""",33.0
7000,beaconsfield, quebec," canada""",14.0
7002,branch, louisiana," usa""",32.0
7010,joplin, missouri," usa""",27.0
7021,chula vista, california," usa""",39.0
7033,toronto, ontario," canada""",29.0
7035,windsor, connecticut," usa""",42.0
7053,iowa city, iowa," usa""",29.0
7055,freeport, illinois," usa""",64.0
7056,pickering, ontario," canada""",31.0
7065,irving, texas," usa""",37.0
7084,pocahontas, arkansas," usa""",22.0
7119,rock hill, missouri," usa""",66.0
7125,apo, ae," usa""",28.0
7134,bothell, washington," usa""",23.0
7156,st. louis, missouri," usa""",20.0
7158,omaha, nebraska," usa""",30.0
7160,fort atkinson, wisconsin," usa""",24.0
7181,oviedo, asturias," spain""",24.0
7194,richmond, virginia," usa""",25.0
7197,henderson, nevada," usa""",36.0
7202,barcelona, catalunya," spain""",21.0
7215,buenos aires, buenos aires," argentina""",34.0
7218,la crescenta, california," usa""",31.0
7248,virginia beach, virginia," usa""",22.0
7253,augusta, georgia," usa""",32.0
7283,saint marys, georgia," usa""",30.0
7286,pasco, washington," usa""",28.0
7301,worcester, massachusetts," usa""",25.0
7303,scott, arkansas," usa""",29.0
7306,carpinteria, california," usa""",29.0
7312,walnut ridge, arkansas," usa""",23.0
7318,muskegon, michigan," usa""",34.0
7319,pittsburgh, pennsylvania," usa""",23.0
7338,roswell, georgia," usa""",33.0
7346,sunnyvale, california," usa""",49.0
7348,edmonton, alberta," canada""",24.0
7352,houston, texas," usa""",53.0
7364,ithaca, new york," usa""",26.0
7371,winnipeg, manitoba," canada""",26.0
7377,tampa, florida," usa""",41.0
7384,miami, florida," usa""",28.0
7392,jacksonville, florida," usa""",34.0
7398,naperville, illinois," usa""",19.0
7400,oregon city, oregon," usa""",22.0
7403,terrell, texas," usa""",14.0
7418,multiple, traveling nurse do 3 months at a time all over us," usa""",34.0
7424,brooklyn, new york," usa""",32.0
7429,pollock pines, california," usa""",73.0
7431,san francisco, california," usa""",25.0
7440,los osos, california," usa""",25.0
7441,north vancouver, british columbia," canada""",19.0
7454,toronto, ontario," canada""",29.0
7467,brookline, massachusetts," usa""",26.0
7469,woodstock, georgia," usa""",18.0
7474,eagle, idaho," usa""",50.0
7482,macarthur, west virginia," usa""",49.0
7495,northglenn, colorado," usa""",43.0
7500,bangkok, bangkok," thailand""",20.0
7507,montreal, quebec," canada""",24.0
7523,st. louis, missouri," usa""",35.0
7524,gloucester, massachusetts," usa""",27.0
7526,chelsea, victoria," australia""",33.0
7547,leipzig, sachsen," germany""",36.0
7548,barcelona, cataluña," spain""",25.0
7552,barcelona, barcelona," spain""",25.0
7557,graham, washington," usa""",23.0
7569,tulsa, ," usa""",22.0
7573,ancaster, ontario," canada""",22.0
7576,san francisco, california," usa""",38.0
7614,santa cruz, california," usa""",24.0
7620,knoxville, tennessee," usa""",21.0
7629,surrey, british columbia," canada""",21.0
7630,lincoln, nebraska," usa""",49.0
7637,tavistock, ontario," canada""",28.0
7650,clarksville, tennessee," usa""",21.0
7651,olive branch, mississippi," usa""",21.0
7680,sao paulo, sao paulo," brazil""",57.0
7712,oldenburg, niedersachsen," germany""",26.0
7744,pembroke pines, florida," usa""",34.0
7769,washington, dc," usa""",30.0
7784,cologne, nordrhein-westfalen," germany""",35.0
7819,seattle, ,,27.0
7820,saratoga, california," usa""",20.0
7825,norwich, england," united kingdom""",22.0
7864,klang, selangor," malaysia""",17.0
7874,damascus, maryland," usa""",25.0
7875,pomona, california," usa""",19.0
7877,eagan, minnesota," usa""",41.0
7881,london, ontario," canada""",23.0
7882,milwaukee, wisconsin," usa""",34.0
7887,altoona, pennsylvania," usa""",23.0
7893,sault ste. marie, ontario," canada""",44.0
7908,ventura, california," usa""",18.0
7909,hopewell junction, new york," usa""",56.0
7913,mission hills, california," usa""",43.0
7924,fort pierce, florida," usa""",62.0
7928,durand, michigan," usa""",39.0
7936,valencia, valencia," spain""",51.0
7942,el cajon, california," usa""",17.0
7958,oeiras, lisbon," portugal""",27.0
7962,albuquerque, new mexico," usa""",54.0
7965,hilliard, ohio," usa""",15.0
7980,cambridge, massachusetts," usa""",34.0
7983,longview, washington," usa""",26.0
7984,memphis, tennessee," usa""",30.0
8006,milton, massachusetts," usa""",34.0
8016,tallahassee, florida," usa""",38.0
8067,owings mills, maryland," usa""",26.0
8073,niles, michigan," usa""",50.0
8094,ourense, ourense," spain""",13.0
8095,peterborough, ontario," canada""",22.0
8103,charlottetown, prince edward island," canada""",26.0
8104,white bear lake, minnesota," usa""",22.0
8134,needham, massachusetts," usa""",28.0
8142,baton rouge, louisiana," usa""",37.0
8154,toledo, ohio," usa""",36.0
8167,cambridge, ,,39.0
8186,baltimore, maryland," usa""",33.0
8189,denver, colorado," usa""",24.0
8201,clawson, michigan," usa""",37.0
8219,san francisco, california," usa""",25.0
8220,cleveland, tennessee," usa""",34.0
8225,syracuse, new york," usa""",25.0
8234,colorado springs, colorado," usa""",44.0
8238,ambridge, pennsylvania," usa""",31.0
8240,lawrenceburg, indiana," usa""",50.0
8245,torrance, california," usa""",31.0
8250,carrollton, texas," usa""",34.0
8253,tulsa, oklahoma," usa""",26.0
8255,savage, minnesota," usa""",47.0
8268,dallas, texas," usa""",35.0
8278,cortland, new york," usa""",22.0
8284,manchester, kentucky," usa""",28.0
8296,livermore falls, maine," usa""",28.0
8308,schagen, noord," netherlands""",22.0
8309,mount holly, new jersey," usa""",44.0
8313,warrenville, illinois," usa""",36.0
8314,newark, california," usa""",36.0
8318,vero beach, florida," usa""",25.0
8323,roy, utah," usa""",48.0
8344,hamburg, hamburg," germany""",35.0
8346,beverly, west virginia," usa""",64.0
8361,melbourne, victoria," australia""",23.0
8362,los angeles, california," usa""",28.0
8370,phoenix, arizona," usa""",33.0
8380,auburn, california," usa""",19.0
8381,bellevue, washington," usa""",37.0
8383,la jolla, california," usa""",19.0
8453,berkeley, california," usa""",47.0
8473,edmonton, alberta," canada""",22.0
8475,palmerston north, manawatu," new zealand""",36.0
8487,carrollton, texas," usa""",30.0
8530,minneapolis, minnesota," usa""",16.0
8541,westcliffe, colorado," usa""",68.0
8570,rochester, new york," usa""",23.0
8580,bath, england," united kingdom""",19.0
8613,cincinnati, ohio," usa""",69.0
8630,hurst, texas," usa""",45.0
8652,pembroke pines, florida," usa""",16.0
8657,gainesville, georgia," usa""",27.0
8660,innsbruck, tirol," austria""",25.0
8672,manassas, virginia," usa""",17.0
8674,singapore, n/a," singapore""",29.0
8681,orlando, florida," usa""",34.0
8685,marietta, georgia," usa""",32.0
8687,bucharest, n/a," romania""",28.0
8699,zeewolde, flevoland," netherlands""",72.0
8706,olathe, kansas," usa""",48.0
8720,anchorage, alaska," usa""",31.0
8730,lebanon, oregon," usa""",59.0
8739,lafayette, louisiana," usa""",51.0
8753,sunnyvale, california," usa""",45.0
8759,jefferson city, missouri," usa""",17.0
8762,london, england," united kingdom""",22.0
8765,san bartolomé lanzarote, las palmas," spain""",60.0
8772,halifax, nova scotia," canada""",26.0
8801,san francisco, california," usa""",24.0
8807,shanghai, shanghai," china""",42.0
8815,birmingham, england," united kingdom""",23.0
8843,nottingham, england," united kingdom""",29.0
8853,los angeles, california," usa""",22.0
8855,seattle, washington," usa""",26.0
8856,forestville, california," usa""",31.0
8858,hamburg, hamburg," germany""",33.0
8864,st petersburg, florida," usa""",26.0
8870,austin, texas," usa""",45.0
8872,athens, georgia," usa""",65.0
8874,oakville, ontario," canada""",23.0
8890,paris, ile-de-france," france""",47.0
8930,st. louis, missouri," usa""",78.0
8931,milano, lombardia," italy""",31.0
8933,new albany, indiana," usa""",23.0
8935,little elm, texas," usa""",35.0
8936,elizabeth city, north carolina," usa""",18.0
8937,murphysboro, ,,37.0
8952,la cruz de huanacaxtle, nayarit," mexico""",39.0
8955,bayside, new york," usa""",42.0
8961,dekalb, illinois," usa""",28.0
8966,truth or consequences, new mexico," usa""",24.0
8971,berlin, berlin," germany""",27.0
8988,katy, texas," usa""",37.0
9016,porto, vila nova de gaia," portugal""",28.0
9030,lardero, la rioja," spain""",39.0
9094,albuquerque, new mexico," usa""",14.0
9105,iowa city, iowa," usa""",39.0
9123,fargo, north dakota," usa""",28.0
9139,mt. pleasant, michigan," usa""",17.0
9140,grand junction, colorado," usa""",25.0
9141,durango, colorado," usa""",65.0
9143,madrid, madrid," spain""",47.0
9151,snohomish, washington," usa""",47.0
9174,denver, colorado," usa""",37.0
9177,leicester, leicestershire," united kingdom""",26.0
9183,waterloo, ontario," canada""",31.0
9200,columbia, missouri," usa""",14.0
9203,great bend, kansas," usa""",69.0
9226,kapolei, hawaii," usa""",27.0
9227,glendora, california," usa""",24.0
9233,edinburgh, scotland," united kingdom""",34.0
9246,st. paul, minnesota," usa""",40.0
9272,san diego, california," usa""",16.0
9281,brunswick west, victoria," australia""",20.0
9296,edgewater, maryland," usa""",59.0
9302,wendover, buckinghamshire," united kingdom""",36.0
9303,melbourne, florida," usa""",50.0
9314,london, england," united kingdom""",23.0
9321,chaguanas, n/a," trinidad and tobago""",25.0
9340,oak park, illinois," usa""",35.0
9341,hamburg, ,,33.0
9347,nantes, loire atlantique," france""",25.0
9351,new york, new york," usa""",16.0
9354,albuquerque, new mexico," usa""",30.0
9373,banks, alabama," usa""",40.0
9389,west monroe, new york," usa""",25.0
9394,alameda, california," usa""",36.0
9408,waipahu, hawaii," usa""",34.0
9414,ipswich, suffolk," united kingdom""",37.0
9417,whitby, ontario," canada""",26.0
9432,metz, lorraine," france""",24.0
9440,indianapolis, indiana," usa""",21.0
9445,maitland, new south wales," australia""",14.0
9446,southampton east, southampton," bermuda""",19.0
9455,glen vine, isle of man," united kingdom""",36.0
9486,east windsor, new jersey," usa""",46.0
9490,banchory, scotland," united kingdom""",13.0
9492,gainesville, florida," usa""",19.0
9502,chillicothe, ohio," usa""",22.0
9516,manchester, manchester," united kingdom""",27.0
9525,woodbridge, new jersey," usa""",15.0
9555,edinburgh, scotland," united kingdom""",29.0
9557,cols, ohio," usa""",16.0
9568,wichita, kansas," usa""",44.0
9571,reinbek, schleswig-holstein," germany""",27.0
9574,lansing, michigan," usa""",33.0
9579,macomb, illinois," usa""",23.0
9603,lakewood, colorado," usa""",32.0
9605,ft eustis, virginia," usa""",24.0
9613,collings lakes, new jersey," usa""",34.0
9625,storm lake, iowa," usa""",20.0
9652,saint petersburg, florida," usa""",34.0
9660,albuquerque, new mexico," usa""",35.0
9703,brainerd, minnesota," usa""",25.0
9704,vancouver, british columbia," canada""",22.0
9714,cincinnati, ohio," usa""",40.0
9717,rockford, illinois," usa""",16.0
9718,brooklyn, new york," usa""",35.0
9721,san dimas, california," usa""",47.0
9735,new freedom, pennsylvania," usa""",16.0
9773,palmdale, california," usa""",47.0
9776,temple hills, maryland," usa""",25.0
9787,baton rouge, louisiana," usa""",16.0
9800,huntsville, alabama," usa""",36.0
9803,maidenhead, england," united kingdom""",18.0
9806,boulder, colorado," usa""",25.0
9838,howell, new jersey," usa""",42.0
9846,union beach, new jersey," usa""",45.0
9850,rueil-malmaison, n/a," france""",29.0
9856,glendale, colorado," usa""",22.0
9882,augusta, georgia," usa""",23.0
9884,whitefish, montana," usa""",32.0
9893,beaverton, oregon," usa""",50.0
9899,gainesville, georgia," usa""",50.0
9908,woodstock, georgia," usa""",36.0
9918,las vegas, nevada," usa""",17.0
9924,sunnyvale, california," usa""",17.0
9943,lakewood, colorado," usa""",32.0
9952,katy/houston, texas," usa""",22.0
9960,mexia, texas," usa""",20.0
9991,la mesa, california," usa""",43.0
10001,mesa, arizona," usa""",47.0
10003,spokane, washington," usa""",20.0
10030,pittsburgh, pennsylvania," usa""",66.0
10047,big lake, minnesota," usa""",20.0
10063,erie, colorado," usa""",35.0
10067,watton, norfolk," england""",61.0
10069,downham market, england," united kingdom""",41.0
10071,bocholt, nordrhein-westfalen," germany""",17.0
10076,dale, indiana," usa""",34.0
10090,los angeles, california," usa""",26.0
10112,spokane, washington," usa""",26.0
10114,brooklyn, ,,23.0
10118,minneapolis, minnesota," usa""",44.0
10124,menlo park, california," usa""",50.0
10134,herkimer, new york," usa""",19.0
10138,st ouen, n/a," jersey""",41.0
10164,mccomb, mississippi," usa""",34.0
10199,eltham, victoria," australia""",17.0
10205,las vegas, nevada," usa""",22.0
10209,wichita, kansas," usa""",29.0
10215,edinburgh, scotland," united kingdom""",34.0
10221,bellingham, washington," usa""",29.0
10233,providence, rhode island," usa""",22.0
10239,ocala, florida," usa""",31.0
10241,avon, massachusetts," usa""",27.0
10250,berisso, buenos aires," argentina""",45.0
10284,san francisco, california," usa""",23.0
10309,edinburgh, scotland," united kingdom""",22.0
10313,bynum, north carolina," usa""",37.0
10315,calgary, alberta," canada""",18.0
10325,lockport, illinois," usa""",18.0
10336,seoul, ohio," south korea""",26.0
10351,seattle, washington," usa""",15.0
10354,martinsburg, west virginia," usa""",15.0
10372,shoreline, washington," usa""",20.0
10373,vienna, virginia," usa""",17.0
10390,dallas, texas," usa""",33.0
10394,beijing, beijing," china""",21.0
10401,sacramento, california," usa""",43.0
10406,bremen, bremen," germany""",55.0
10469,sydney, new south wales," australia""",28.0
10494,phoenix, arizona," usa""",25.0
10497,rijswijk, zuid-holland," netherlands""",46.0
10501,minneapolis, minnesota," usa""",31.0
10512,terang, victoria," australia""",35.0
10532,shipley, west yorkshire," united kingdom""",29.0
10546,wendlingen, baden-wuerttemberg," germany""",28.0
10560,chicago, illinois," usa""",27.0
10561,lünen, nordrhein- westfalen," germany""",16.0
10571,benalmádena, málaga," spain""",25.0
10578,monroe, georgia," usa""",16.0
10590,shah alam, selangor," malaysia""",22.0
10594,camberwell, victoria," australia""",57.0
10596,nanaimo, british columbia," canada""",43.0
10601,oka, quebec," canada""",58.0
10607,plattsburgh, new york," usa""",60.0
10619,douglas, alaska," usa""",33.0
10623,toulouse, midi-pyrenées," france""",26.0
10630,ancaster, ontario," canada""",23.0
10642,hildesheim, niedersachsen," germany""",49.0
10649,buenos aires, buenos aires," argentina""",27.0
10654,queenstown, otago," new zealand""",16.0
10660,luzern, luzern," switzerland""",37.0
10686,bloomfield, new jersey," usa""",27.0
10687,theilenhofen, bayern," germany""",28.0
10697,lexington, kentucky," usa""",20.0
10710,auburn, california," usa""",13.0
10716,troy, michigan," usa""",54.0
10729,keene, new hampshire," usa""",35.0
10737,london, england," united kingdom""",37.0
10750,sioux falls, south dakota," usa""",24.0
10758,austin, texas," usa""",25.0
10776,berlin, berlin," germany""",29.0
10794,ardmore, pennsylvania," usa""",35.0
10813,washington, missouri," usa""",45.0
10819,richmond, kentucky," usa""",27.0
10829,oshkosh, wisconsin," usa""",38.0
10830,san francisco, california," usa""",21.0
10840,st. peter, minnesota," usa""",51.0
10852,vancouver, british columbia," canada""",26.0
10857,dow city, iowa," usa""",38.0
10912,dublin, dublin," ireland""",32.0
10921,middleburg, florida," usa""",65.0
10924,silver lake, missouri," usa""",20.0
10932,marco island, florida," usa""",49.0
10940,tübingen, baden-wuerttemberg," germany""",45.0
10951,cape canaveral, florida," usa""",62.0
10965,uppsala, uppland," sweden""",22.0
10969,south bend, indiana," usa""",59.0
10985,southampton, england," united kingdom""",38.0
11006,greymouth, westland," new zealand""",49.0
11031,norfolk, virginia," usa""",38.0
11065,columbia, missouri," usa""",46.0
11078,san jose, california," usa""",52.0
11080,westport, washington," usa""",50.0
11101,webster groves, missouri," usa""",26.0
11120,kerava, uusimaa," finland""",58.0
