,ISBN,User-Generation,Book-Rating
938,0060092661,genz,9.0
939,0060092661,millenial,6.5
940,0060092661,genx,7.0
941,0060092661,boomer+,0.0
942,0060092963,teenager,0.0
943,0060092963,youth,0.0
944,0060092963,genz,10.0
945,0060092963,millenial,7.4
946,0060092963,genx,9.0
947,0060092963,boomer+,0.0
948,0060094850,teenager,0.0
949,0060094850,youth,0.0
950,0060094850,genz,7.0
951,0060094850,millenial,0.0
952,0060094850,genx,0.0
953,0060094850,boomer+,0.0
954,0060096195,teenager,7.0
955,0060096195,youth,9.5
956,0060096195,genz,7.933333333333334
957,0060096195,millenial,8.333333333333334
958,0060096195,genx,8.0
959,0060096195,boomer+,8.0
960,0060096209,teenager,8.0
961,0060096209,youth,0.0
962,0060096209,genz,5.5
963,0060096209,millenial,7.111111111111111
964,0060096209,genx,7.0
965,0060096209,boomer+,0.0
966,0060097469,teenager,0.0
967,0060097469,youth,0.0
968,0060097469,genz,8.5
969,0060097469,millenial,8.0
970,0060097469,genx,8.0
971,0060097469,boomer+,0.0
972,0060097825,teenager,0.0
973,0060097825,youth,0.0
974,0060097825,genz,8.0
975,0060097825,millenial,8.0
976,0060097825,genx,0.0
977,0060097825,boomer+,0.0
978,0060097973,teenager,0.0
979,0060097973,youth,0.0
980,0060097973,genz,0.0
981,0060097973,millenial,0.0
982,0060097973,genx,8.0
983,0060097973,boomer+,0.0
984,0060099453,teenager,0.0
985,0060099453,youth,0.0
986,0060099453,genz,9.0
987,0060099453,millenial,7.0
988,0060099453,genx,0.0
989,0060099453,boomer+,0.0
990,0060139145,teenager,0.0
991,0060139145,youth,0.0
992,0060139145,genz,0.0
993,0060139145,millenial,7.5
994,0060139145,genx,0.0
995,0060139145,boomer+,0.0
996,0060152583,teenager,0.0
997,0060152583,youth,0.0
998,0060152583,genz,9.0
999,0060152583,millenial,4.5
1000,0060152583,genx,0.0
1001,0060152583,boomer+,0.0
1002,0060154969,teenager,0.0
1003,0060154969,youth,0.0
1004,0060154969,genz,0.0
1005,0060154969,millenial,0.0
1006,0060154969,genx,7.666666666666667
1007,0060154969,boomer+,0.0
1008,0060159383,teenager,0.0
1009,0060159383,youth,0.0
1010,0060159383,genz,0.0
1011,0060159383,millenial,8.0
1012,0060159383,genx,7.0
1013,0060159383,boomer+,0.0
1014,0060159790,teenager,0.0
1015,0060159790,youth,0.0
1016,0060159790,genz,0.0
1017,0060159790,millenial,7.666666666666667
1018,0060159790,genx,0.0
1019,0060159790,boomer+,5.0
1020,0060160713,teenager,0.0
1021,0060160713,youth,0.0
1022,0060160713,genz,0.0
1023,0060160713,millenial,7.0
1024,0060160713,genx,0.0
1025,0060160713,boomer+,0.0
1026,0060161183,teenager,0.0
1027,0060161183,youth,0.0
1028,0060161183,genz,0.0
1029,0060161183,millenial,0.0
1030,0060161183,genx,7.0
1031,0060161183,boomer+,4.0
1032,0060161582,teenager,0.0
1033,0060161582,youth,0.0
1034,0060161582,genz,0.0
1035,0060161582,millenial,8.5
1036,0060161582,genx,6.666666666666667
1037,0060161582,boomer+,0.0
1038,0060162945,teenager,8.0
1039,0060162945,youth,0.0
1040,0060162945,genz,0.0
1041,0060162945,millenial,8.0
1042,0060162945,genx,8.0
1043,0060162945,boomer+,0.0
1044,0060163704,teenager,0.0
1045,0060163704,youth,0.0
1046,0060163704,genz,0.0
1047,0060163704,millenial,0.0
1048,0060163704,genx,9.0
1049,0060163704,boomer+,0.0
1050,0060163747,teenager,0.0
1051,0060163747,youth,0.0
1052,0060163747,genz,0.0
1053,0060163747,millenial,10.0
1054,0060163747,genx,8.5
1055,0060163747,boomer+,0.0
1056,0060163976,teenager,0.0
1057,0060163976,youth,0.0
1058,0060163976,genz,3.0
1059,0060163976,millenial,7.0
1060,0060163976,genx,0.0
1061,0060163976,boomer+,0.0
1062,0060165529,teenager,0.0
1063,0060165529,youth,0.0
1064,0060165529,genz,0.0
1065,0060165529,millenial,9.0
1066,0060165529,genx,8.0
1067,0060165529,boomer+,0.0
1068,0060165979,teenager,0.0
1069,0060165979,youth,0.0
1070,0060165979,genz,5.0
1071,0060165979,millenial,6.0
1072,0060165979,genx,0.0
1073,0060165979,boomer+,10.0
1074,0060166932,teenager,7.0
1075,0060166932,youth,0.0
1076,0060166932,genz,0.0
1077,0060166932,millenial,10.0
1078,0060166932,genx,0.0
1079,0060166932,boomer+,0.0
1080,0060168013,teenager,0.0
1081,0060168013,youth,8.0
1082,0060168013,genz,8.0
1083,0060168013,millenial,7.5
1084,0060168013,genx,8.4
1085,0060168013,boomer+,8.0
1086,006016848X,teenager,0.0
1087,006016848X,youth,0.0
1088,006016848X,genz,6.9
1089,006016848X,millenial,7.2631578947368425
1090,006016848X,genx,7.0
1091,006016848X,boomer+,0.0
1092,0060169281,teenager,0.0
1093,0060169281,youth,0.0
1094,0060169281,genz,0.0
1095,0060169281,millenial,7.0
1096,0060169281,genx,0.0
1097,0060169281,boomer+,0.0
1098,0060169443,teenager,0.0
1099,0060169443,youth,0.0
1100,0060169443,genz,0.0
1101,0060169443,millenial,8.0
1102,0060169443,genx,5.0
1103,0060169443,boomer+,0.0
1104,0060170166,teenager,0.0
1105,0060170166,youth,0.0
1106,0060170166,genz,0.0
1107,0060170166,millenial,0.0
1108,0060170166,genx,7.0
1109,0060170166,boomer+,9.0
1110,0060170190,teenager,0.0
1111,0060170190,youth,0.0
1112,0060170190,genz,0.0
1113,0060170190,millenial,7.0
1114,0060170190,genx,0.0
1115,0060170190,boomer+,0.0
1116,0060170808,teenager,0.0
1117,0060170808,youth,0.0
1118,0060170808,genz,0.0
1119,0060170808,millenial,0.0
1120,0060170808,genx,0.0
1121,0060170808,boomer+,10.0
1122,006017143X,teenager,0.0
1123,006017143X,youth,0.0
1124,006017143X,genz,10.0
1125,006017143X,millenial,8.333333333333334
1126,006017143X,genx,9.0
1127,006017143X,boomer+,0.0
1128,0060171626,teenager,0.0
1129,0060171626,youth,0.0
1130,0060171626,genz,3.0
1131,0060171626,millenial,7.5
1132,0060171626,genx,0.0
1133,0060171626,boomer+,0.0
1134,0060171928,teenager,0.0
1135,0060171928,youth,0.0
1136,0060171928,genz,0.0
1137,0060171928,millenial,8.0
1138,0060171928,genx,8.0
1139,0060171928,boomer+,5.333333333333333
1140,0060172096,teenager,0.0
1141,0060172096,youth,0.0
1142,0060172096,genz,0.0
1143,0060172096,millenial,8.0
1144,0060172096,genx,8.0
1145,0060172096,boomer+,0.0
1146,0060172126,teenager,0.0
1147,0060172126,youth,8.0
1148,0060172126,genz,0.0
1149,0060172126,millenial,7.0
1150,0060172126,genx,0.0
1151,0060172126,boomer+,0.0
1152,0060172916,teenager,0.0
1153,0060172916,youth,0.0
1154,0060172916,genz,10.0
1155,0060172916,millenial,8.0
1156,0060172916,genx,7.0
1157,0060172916,boomer+,0.0
1158,0060173076,teenager,0.0
1159,0060173076,youth,0.0
1160,0060173076,genz,5.0
1161,0060173076,millenial,0.0
1162,0060173076,genx,6.5
1163,0060173076,boomer+,0.0
1164,0060173289,teenager,0.0
1165,0060173289,youth,0.0
1166,0060173289,genz,8.0
1167,0060173289,millenial,7.956521739130435
1168,0060173289,genx,7.166666666666667
1169,0060173289,boomer+,5.0
1170,0060173858,teenager,0.0
1171,0060173858,youth,0.0
1172,0060173858,genz,0.0
1173,0060173858,millenial,0.0
1174,0060173858,genx,6.0
1175,0060173858,boomer+,0.0
1176,0060174722,teenager,0.0
1177,0060174722,youth,0.0
1178,0060174722,genz,0.0
1179,0060174722,millenial,5.0
1180,0060174722,genx,0.0
1181,0060174722,boomer+,0.0
1182,0060174900,teenager,0.0
1183,0060174900,youth,0.0
1184,0060174900,genz,9.0
1185,0060174900,millenial,0.0
1186,0060174900,genx,6.0
1187,0060174900,boomer+,0.0
1188,0060175184,teenager,0.0
1189,0060175184,youth,0.0
1190,0060175184,genz,0.0
1191,0060175184,millenial,6.0
1192,0060175184,genx,9.0
1193,0060175184,boomer+,8.0
1194,0060175273,teenager,0.0
1195,0060175273,youth,0.0
1196,0060175273,genz,6.0
1197,0060175273,millenial,0.0
1198,0060175273,genx,0.0
1199,0060175273,boomer+,0.0
1200,0060175400,teenager,0.0
1201,0060175400,youth,10.0
1202,0060175400,genz,9.2
1203,0060175400,millenial,8.65
1204,0060175400,genx,8.545454545454545
1205,0060175400,boomer+,7.0
1206,0060175532,teenager,0.0
1207,0060175532,youth,0.0
1208,0060175532,genz,7.0
1209,0060175532,millenial,7.75
1210,0060175532,genx,5.0
1211,0060175532,boomer+,0.0
1212,0060175605,teenager,0.0
1213,0060175605,youth,0.0
1214,0060175605,genz,7.5
1215,0060175605,millenial,8.0
1216,0060175605,genx,0.0
1217,0060175605,boomer+,0.0
1218,0060175680,teenager,0.0
1219,0060175680,youth,0.0
1220,0060175680,genz,8.0
1221,0060175680,millenial,6.5
1222,0060175680,genx,5.0
1223,0060175680,boomer+,0.0
1224,0060175818,teenager,0.0
1225,0060175818,youth,0.0
1226,0060175818,genz,0.0
1227,0060175818,millenial,0.0
1228,0060175818,genx,8.0
1229,0060175818,boomer+,10.0
1230,0060175869,teenager,0.0
1231,0060175869,youth,0.0
1232,0060175869,genz,10.0
1233,0060175869,millenial,9.5
1234,0060175869,genx,0.0
1235,0060175869,boomer+,0.0
1236,0060175907,teenager,0.0
1237,0060175907,youth,0.0
1238,0060175907,genz,0.0
1239,0060175907,millenial,8.0
1240,0060175907,genx,0.0
1241,0060175907,boomer+,0.0
1242,0060175966,teenager,0.0
1243,0060175966,youth,0.0
1244,0060175966,genz,0.0
1245,0060175966,millenial,8.25
1246,0060175966,genx,8.875
1247,0060175966,boomer+,8.0
1248,0060176059,teenager,0.0
1249,0060176059,youth,0.0
1250,0060176059,genz,0.0
1251,0060176059,millenial,7.0
1252,0060176059,genx,0.0
1253,0060176059,boomer+,0.0
1254,0060176075,teenager,0.0
1255,0060176075,youth,3.0
1256,0060176075,genz,0.0
1257,0060176075,millenial,7.25
1258,0060176075,genx,7.0
1259,0060176075,boomer+,9.0
1260,0060176083,teenager,0.0
1261,0060176083,youth,0.0
1262,0060176083,genz,0.0
1263,0060176083,millenial,9.0
1264,0060176083,genx,7.0
1265,0060176083,boomer+,0.0
1266,006017613X,teenager,0.0
1267,006017613X,youth,0.0
1268,006017613X,genz,0.0
1269,006017613X,millenial,6.5
1270,006017613X,genx,7.333333333333333
1271,006017613X,boomer+,0.0
1272,0060176148,teenager,0.0
1273,0060176148,youth,0.0
1274,0060176148,genz,0.0
1275,0060176148,millenial,0.0
1276,0060176148,genx,9.0
1277,0060176148,boomer+,5.0
1278,0060176156,teenager,0.0
1279,0060176156,youth,0.0
1280,0060176156,genz,7.0
1281,0060176156,millenial,8.0
1282,0060176156,genx,7.0
1283,0060176156,boomer+,8.0
1284,0060176164,teenager,0.0
1285,0060176164,youth,0.0
1286,0060176164,genz,0.0
1287,0060176164,millenial,0.0
1288,0060176164,genx,8.0
1289,0060176164,boomer+,0.0
1290,0060176733,teenager,0.0
1291,0060176733,youth,0.0
1292,0060176733,genz,0.0
1293,0060176733,millenial,0.0
1294,0060176733,genx,10.0
1295,0060176733,boomer+,0.0
1296,0060176792,teenager,0.0
1297,0060176792,youth,0.0
1298,0060176792,genz,0.0
1299,0060176792,millenial,4.0
1300,0060176792,genx,0.0
1301,0060176792,boomer+,0.0
1302,0060176806,teenager,0.0
1303,0060176806,youth,0.0
1304,0060176806,genz,8.0
1305,0060176806,millenial,5.0
1306,0060176806,genx,6.333333333333333
1307,0060176806,boomer+,5.0
1308,0060177241,teenager,8.0
1309,0060177241,youth,0.0
1310,0060177241,genz,9.0
1311,0060177241,millenial,7.5
1312,0060177241,genx,0.0
1313,0060177241,boomer+,0.0
1314,0060177349,teenager,0.0
1315,0060177349,youth,0.0
1316,0060177349,genz,6.5
1317,0060177349,millenial,8.0
1318,0060177349,genx,0.0
1319,0060177349,boomer+,0.0
1320,0060177500,teenager,0.0
1321,0060177500,youth,0.0
1322,0060177500,genz,9.0
1323,0060177500,millenial,8.0
1324,0060177500,genx,9.0
1325,0060177500,boomer+,0.0
1326,0060177721,teenager,0.0
1327,0060177721,youth,0.0
1328,0060177721,genz,0.0
1329,0060177721,millenial,0.0
1330,0060177721,genx,10.0
1331,0060177721,boomer+,0.0
1332,006017773X,teenager,0.0
1333,006017773X,youth,0.0
1334,006017773X,genz,0.0
1335,006017773X,millenial,4.0
1336,006017773X,genx,8.666666666666666
1337,006017773X,boomer+,0.0
1338,0060177888,teenager,0.0
1339,0060177888,youth,0.0
1340,0060177888,genz,0.0
1341,0060177888,millenial,8.5
1342,0060177888,genx,10.0
1343,0060177888,boomer+,0.0
1344,0060179384,teenager,0.0
1345,0060179384,youth,0.0
1346,0060179384,genz,0.0
1347,0060179384,millenial,0.0
1348,0060179384,genx,6.0
1349,0060179384,boomer+,0.0
1350,0060179430,teenager,0.0
1351,0060179430,youth,0.0
1352,0060179430,genz,0.0
1353,0060179430,millenial,0.0
1354,0060179430,genx,6.0
1355,0060179430,boomer+,7.0
1356,0060179457,teenager,0.0
1357,0060179457,youth,0.0
1358,0060179457,genz,8.0
1359,0060179457,millenial,8.0
1360,0060179457,genx,0.0
1361,0060179457,boomer+,5.0
1362,0060179791,teenager,0.0
1363,0060179791,youth,0.0
1364,0060179791,genz,0.0
1365,0060179791,millenial,7.0
1366,0060179791,genx,8.0
1367,0060179791,boomer+,0.0
1368,0060182172,teenager,0.0
1369,0060182172,youth,0.0
1370,0060182172,genz,6.0
1371,0060182172,millenial,0.0
1372,0060182172,genx,0.0
1373,0060182172,boomer+,0.0
1374,0060182563,teenager,0.0
1375,0060182563,youth,0.0
1376,0060182563,genz,0.0
1377,0060182563,millenial,8.0
1378,0060182563,genx,5.0
1379,0060182563,boomer+,0.0
1380,0060182571,teenager,0.0
1381,0060182571,youth,0.0
1382,0060182571,genz,8.0
1383,0060182571,millenial,0.0
1384,0060182571,genx,0.0
1385,0060182571,boomer+,0.0
1386,006018311X,teenager,0.0
1387,006018311X,youth,7.0
1388,006018311X,genz,0.0
1389,006018311X,millenial,8.5
1390,006018311X,genx,6.0
1391,006018311X,boomer+,5.0
1392,0060183225,teenager,0.0
1393,0060183225,youth,0.0
1394,0060183225,genz,0.0
1395,0060183225,millenial,7.5
1396,0060183225,genx,10.0
1397,0060183225,boomer+,5.5
1398,0060183489,teenager,0.0
1399,0060183489,youth,0.0
1400,0060183489,genz,0.0
1401,0060183489,millenial,8.0
1402,0060183489,genx,7.0
1403,0060183489,boomer+,0.0
1404,0060183772,teenager,0.0
1405,0060183772,youth,0.0
1406,0060183772,genz,6.0
1407,0060183772,millenial,0.0
1408,0060183772,genx,8.0
1409,0060183772,boomer+,0.0
1410,0060184957,teenager,0.0
1411,0060184957,youth,0.0
1412,0060184957,genz,7.0
1413,0060184957,millenial,7.5
1414,0060184957,genx,7.0
1415,0060184957,boomer+,0.0
1416,0060184973,teenager,0.0
1417,0060184973,youth,0.0
1418,0060184973,genz,8.0
1419,0060184973,millenial,10.0
1420,0060184973,genx,7.0
1421,0060184973,boomer+,0.0
1422,0060185074,teenager,0.0
1423,0060185074,youth,0.0
1424,0060185074,genz,0.0
1425,0060185074,millenial,8.666666666666666
1426,0060185074,genx,8.5
1427,0060185074,boomer+,0.0
1428,0060185147,teenager,0.0
1429,0060185147,youth,0.0
1430,0060185147,genz,0.0
1431,0060185147,millenial,7.5
1432,0060185147,genx,9.0
1433,0060185147,boomer+,8.0
1434,0060185287,teenager,0.0
1435,0060185287,youth,7.0
1436,0060185287,genz,0.0
1437,0060185287,millenial,8.0
1438,0060185287,genx,8.0
1439,0060185287,boomer+,0.0
1440,006018552X,teenager,0.0
1441,006018552X,youth,10.0
1442,006018552X,genz,0.0
1443,006018552X,millenial,7.5
1444,006018552X,genx,9.0
1445,006018552X,boomer+,0.0
1446,0060185708,teenager,0.0
1447,0060185708,youth,0.0
1448,0060185708,genz,10.0
1449,0060185708,millenial,0.0
1450,0060185708,genx,8.333333333333334
1451,0060185708,boomer+,0.0
1452,0060186275,teenager,0.0
1453,0060186275,youth,0.0
1454,0060186275,genz,0.0
1455,0060186275,millenial,0.0
1456,0060186275,genx,8.0
1457,0060186275,boomer+,0.0
1458,006018650X,teenager,0.0
1459,006018650X,youth,0.0
1460,006018650X,genz,0.0
1461,006018650X,millenial,9.0
1462,006018650X,genx,0.0
1463,006018650X,boomer+,4.0
1464,0060186526,teenager,0.0
1465,0060186526,youth,3.5
1466,0060186526,genz,10.0
1467,0060186526,millenial,5.0
1468,0060186526,genx,0.0
1469,0060186526,boomer+,7.0
1470,0060186976,teenager,0.0
1471,0060186976,youth,0.0
1472,0060186976,genz,0.0
1473,0060186976,millenial,0.0
1474,0060186976,genx,7.5
1475,0060186976,boomer+,0.0
1476,0060187263,teenager,0.0
1477,0060187263,youth,0.0
1478,0060187263,genz,0.0
1479,0060187263,millenial,7.5
1480,0060187263,genx,0.0
1481,0060187263,boomer+,0.0
1482,0060187271,teenager,0.0
1483,0060187271,youth,0.0
1484,0060187271,genz,9.0
1485,0060187271,millenial,7.0
1486,0060187271,genx,9.0
1487,0060187271,boomer+,0.0
1488,0060187476,teenager,0.0
1489,0060187476,youth,0.0
1490,0060187476,genz,0.0
1491,0060187476,millenial,8.0
1492,0060187476,genx,8.0
1493,0060187476,boomer+,0.0
1494,0060187840,teenager,0.0
1495,0060187840,youth,0.0
1496,0060187840,genz,9.0
1497,0060187840,millenial,5.0
1498,0060187840,genx,0.0
1499,0060187840,boomer+,10.0
1500,0060188650,teenager,0.0
1501,0060188650,youth,0.0
1502,0060188650,genz,7.0
1503,0060188650,millenial,4.0
1504,0060188650,genx,8.0
1505,0060188650,boomer+,0.0
1506,0060188731,teenager,0.0
1507,0060188731,youth,0.0
1508,0060188731,genz,0.0
1509,0060188731,millenial,7.0
1510,0060188731,genx,7.5
1511,0060188731,boomer+,7.5
1512,0060188952,teenager,0.0
1513,0060188952,youth,0.0
1514,0060188952,genz,0.0
1515,0060188952,millenial,8.0
1516,0060188952,genx,8.0
1517,0060188952,boomer+,0.0
1518,0060191015,teenager,0.0
1519,0060191015,youth,9.0
1520,0060191015,genz,0.0
1521,0060191015,millenial,7.0
1522,0060191015,genx,9.0
1523,0060191015,boomer+,0.0
1524,0060191058,teenager,0.0
1525,0060191058,youth,10.0
1526,0060191058,genz,0.0
1527,0060191058,millenial,6.666666666666667
1528,0060191058,genx,10.0
1529,0060191058,boomer+,0.0
1530,0060191538,teenager,0.0
1531,0060191538,youth,0.0
1532,0060191538,genz,8.0
1533,0060191538,millenial,6.666666666666667
1534,0060191538,genx,6.0
1535,0060191538,boomer+,9.0
1536,0060191813,teenager,0.0
1537,0060191813,youth,0.0
1538,0060191813,genz,0.0
1539,0060191813,millenial,0.0
1540,0060191813,genx,0.0
1541,0060191813,boomer+,8.333333333333334
1542,0060191821,teenager,0.0
1543,0060191821,youth,0.0
1544,0060191821,genz,0.0
1545,0060191821,millenial,10.0
1546,0060191821,genx,8.0
1547,0060191821,boomer+,0.0
1548,0060191872,teenager,0.0
1549,0060191872,youth,0.0
1550,0060191872,genz,0.0
1551,0060191872,millenial,0.0
1552,0060191872,genx,6.666666666666667
1553,0060191872,boomer+,6.5
1554,0060191929,teenager,0.0
1555,0060191929,youth,0.0
1556,0060191929,genz,9.0
1557,0060191929,millenial,8.0
1558,0060191929,genx,3.0
1559,0060191929,boomer+,0.0
1560,0060191988,teenager,0.0
1561,0060191988,youth,6.5
1562,0060191988,genz,5.0
1563,0060191988,millenial,7.5
1564,0060191988,genx,0.0
1565,0060191988,boomer+,0.0
1566,0060192119,teenager,0.0
1567,0060192119,youth,0.0
1568,0060192119,genz,7.0
1569,0060192119,millenial,7.5
1570,0060192119,genx,7.0
1571,0060192119,boomer+,0.0
1572,0060192240,teenager,0.0
1573,0060192240,youth,0.0
1574,0060192240,genz,10.0
1575,0060192240,millenial,6.0
1576,0060192240,genx,9.0
1577,0060192240,boomer+,0.0
1578,006019250X,teenager,0.0
1579,006019250X,youth,0.0
1580,006019250X,genz,10.0
1581,006019250X,millenial,0.0
1582,006019250X,genx,9.0
1583,006019250X,boomer+,0.0
1584,0060192704,teenager,0.0
1585,0060192704,youth,5.0
1586,0060192704,genz,0.0
1587,0060192704,millenial,7.4
1588,0060192704,genx,7.666666666666667
1589,0060192704,boomer+,0.0
1590,0060192895,teenager,0.0
1591,0060192895,youth,0.0
1592,0060192895,genz,0.0
1593,0060192895,millenial,0.0
1594,0060192895,genx,9.0
1595,0060192895,boomer+,6.0
1596,0060193395,teenager,0.0
1597,0060193395,youth,0.0
1598,0060193395,genz,10.0
1599,0060193395,millenial,7.714285714285714
1600,0060193395,genx,7.666666666666667
1601,0060193395,boomer+,0.0
1602,0060193611,teenager,0.0
1603,0060193611,youth,0.0
1604,0060193611,genz,0.0
1605,0060193611,millenial,5.333333333333333
1606,0060193611,genx,6.6
1607,0060193611,boomer+,10.0
1608,0060193751,teenager,0.0
1609,0060193751,youth,0.0
1610,0060193751,genz,8.0
1611,0060193751,millenial,6.0
1612,0060193751,genx,0.0
1613,0060193751,boomer+,8.0
1614,006019393X,teenager,0.0
1615,006019393X,youth,0.0
1616,006019393X,genz,8.0
1617,006019393X,millenial,0.0
1618,006019393X,genx,9.0
1619,006019393X,boomer+,0.0
1620,0060194170,teenager,0.0
1621,0060194170,youth,0.0
1622,0060194170,genz,7.0
1623,0060194170,millenial,8.0
1624,0060194170,genx,0.0
1625,0060194170,boomer+,0.0
1626,006019443X,teenager,0.0
1627,006019443X,youth,0.0
1628,006019443X,genz,0.0
1629,006019443X,millenial,0.0
1630,006019443X,genx,7.25
1631,006019443X,boomer+,6.0
1632,0060194448,teenager,0.0
1633,0060194448,youth,0.0
1634,0060194448,genz,9.0
1635,0060194448,millenial,8.0
1636,0060194448,genx,7.333333333333333
1637,0060194448,boomer+,6.5
1638,0060194790,teenager,0.0
1639,0060194790,youth,0.0
1640,0060194790,genz,6.666666666666667
1641,0060194790,millenial,6.75
1642,0060194790,genx,0.0
1643,0060194790,boomer+,0.0
1644,0060194804,teenager,0.0
1645,0060194804,youth,0.0
1646,0060194804,genz,0.0
1647,0060194804,millenial,9.0
1648,0060194804,genx,7.5
1649,0060194804,boomer+,0.0
1650,006019491X,teenager,0.0
1651,006019491X,youth,0.0
