,User-ID,User-City,User-State,User-Country,User-Generation,Old-Book-Rating,New-Book-Rating
501,5204,lyon, rhône-alpes," france""",genz,10.0,
502,5207,indianapolis, indiana," usa""",millenial,8.0,8.0
503,5208,brest, bretagne," france""",genz,,8.5
504,5209,medford, new jersey," usa""",genx,9.333333333333334,9.0
505,5223,aljaraque, huelva," spain""",millenial,,9.0
506,5225,edewecht, niedersachsen," germany""",genz,5.0,6.5
507,5285,atascadero, california," usa""",millenial,,9.0
508,5286,dallas, texas," usa""",youth,,8.6
509,5287,ottawa, ontario," canada""",genz,10.0,6.0
510,5294,montreal, quebec," canada""",genz,6.5,4.0
511,5296,brooklyn, new york," usa""",millenial,6.0,
512,5331,hull, england," united kingdom""",genz,8.0,8.5
513,5333,rotterdam, rotterdam," netherlands""",genx,7.5,
514,5350,köln, nordrhein-westfalen," germany""",genz,7.75,
515,5358,richardson, texas," usa""",genx,,7.0
516,5359,farmington, connecticut," usa""",genx,,9.0
517,5361,three rivers, michigan," usa""",boomer+,8.0,
518,5375,placerville, california," usa""",genx,6.0,8.0
519,5376,portland, maine," usa""",millenial,7.0,
520,5385,loomis, california," usa""",millenial,8.333333333333334,6.5
521,5426,greensboro, north carolina," usa""",millenial,,8.0
522,5429,sacramento, california," usa""",genx,,9.0
523,5439,houston, texas," usa""",boomer+,8.666666666666666,7.666666666666667
524,5448,pine bush, new york," usa""",teenager,8.166666666666666,10.0
525,5451,murphysboro, illinois," usa""",genz,,8.0
526,5452,reseda, california," usa""",genz,8.0,5.0
527,5463,madrid, madrid," spain""",millenial,,7.0
528,5469,savannah, georgia," usa""",genz,,8.0
529,5483,bayan lepas, penang," malaysia""",genz,,8.0
530,5490,lake charles, louisiana," usa""",millenial,,7.0
531,5499,lakeland, tennessee,,genx,,9.72
532,5506,cortlandt manor, new york," usa""",youth,,8.5
533,5539,austin, texas," usa""",millenial,8.25,8.0
534,5543,cumberland, maryland," usa""",millenial,8.285714285714286,9.0
535,5553,london, england," united kingdom""",genz,8.0,
536,5562,london, n/a," united kingdom""",genz,,7.0
537,5576,halifax, nova scotia," canada""",genz,5.0,
538,5581,newtown, new south wales," australia""",genz,,7.0
539,5582,seattle, washington," usa""",genz,8.26,8.5
540,5585,arlington, virginia," usa""",millenial,,5.0
541,5591,webster, florida," usa""",genx,8.0,
542,5599,edinburgh, ,,millenial,8.0,
543,5604,hattenhofen, bayern," germany""",genx,,8.0
544,5609,oradea, bihor," romania""",genz,9.0,8.5
545,5634,logroño, la rioja," spain""",genz,,10.0
546,5639,roma, lazio," italy""",millenial,6.0,8.0
547,5644,paris, ile de france," france""",genz,,7.0
548,5665,orlando, florida," usa""",millenial,,7.8
549,5674,jackson, new jersey," usa""",teenager,5.0,7.0
550,5702,sydney, new south wales," australia""",teenager,9.0,
551,5704,mapleton, queensland," australia""",genx,,7.0
552,5709,bayan lepas, penang," malaysia""",teenager,7.0,7.333333333333333
553,5710,austin, texas," usa""",genz,8.0,
554,5722,providence, rhode island," usa""",genz,8.0,6.666666666666667
555,5728,cullowhee, north carolina," usa""",genz,8.75,7.25
556,5737,newcastle, washington," usa""",millenial,,7.333333333333333
557,5741,redlands, california," usa""",genz,9.5,8.166666666666666
558,5766,powder springs, georgia," usa""",millenial,7.0,5.5
559,5774,dallas, texas," usa""",millenial,5.0,
560,5775,melbourne, florida," usa""",millenial,6.0,
561,5782,stillwater, minnesota," usa""",boomer+,,8.0
562,5783,fullerton, california," usa""",millenial,8.5,7.5
563,5784,halifax, nova scotia," canada""",genx,8.0,
564,5790,middlesbrough, england," united kingdom""",millenial,5.5,
565,5792,toronto, ontario,,teenager,6.666666666666667,
566,5816,rennes, bretagne," france""",youth,8.0,
567,5830,sacramento, california," usa""",youth,6.0,
568,5834,aachen, nordrhein-westfalen," germany""",genz,8.0,6.0
569,5860,sparta, illinois," usa""",millenial,7.0,
570,5861,rowland heights, california," usa""",youth,8.5,
571,5867,new orleans, louisiana," usa""",genz,,10.0
572,5868,lacey, washington," usa""",genx,,9.0
573,5875,harrisburg, pennsylvania," usa""",teenager,6.0,5.0
574,5899,ulm, baden-wuerttemberg," germany""",genz,9.0,6.333333333333333
575,5903,vienna, vienna," austria""",genz,8.0,7.7272727272727275
576,5912,lisboa, n/a," portugal""",genz,3.0,8.0
577,5916,vermont, victoria," australia""",millenial,,5.0
578,5920,albany, oregon," usa""",millenial,8.25,10.0
579,5922,bozeman, montana," usa""",youth,,9.0
580,5956,indianapolis, indiana," usa""",genz,5.0,7.0
581,5958,regina, saskatchewan," canada""",millenial,6.0,9.0
582,5963,san diego, california," usa""",millenial,7.2,3.5
583,5968,copenhagen k, n/a," denmark""",millenial,7.0,
584,5971,lisboa, lisboa," portugal""",millenial,,8.0
585,5988,grand prairie, texas," usa""",genx,7.0,
586,5990,boise, idaho," usa""",millenial,,3.0
587,5998,seattle, washington," usa""",millenial,7.5,8.0
588,6017,flintshire, wales," united kingdom""",teenager,,7.5
589,6018,chapel hill, north carolina," usa""",millenial,,6.0
590,6022,baton rouge, louisiana," usa""",youth,,8.0
591,6051,austin, texas," usa""",millenial,9.0,
592,6066,townsville, queensland," australia""",millenial,7.0,
593,6073,houston, texas," usa""",genz,8.387096774193548,8.5
594,6074,mt. juliet, tennessee," usa""",millenial,,8.0
595,6083,melbourne, victoria," australia""",millenial,5.0,
596,6096,peoria heights, illinois," usa""",genz,,9.0
597,6102,jamaica, ," usa""",genz,8.0,7.25
598,6112,st.petersburg, florida," usa""",teenager,6.0,8.0
599,6114,watton at stone, england," united kingdom""",millenial,8.0,
600,6120,elizabethtown, kentucky," usa""",millenial,10.0,
601,6124,newark, delaware," usa""",genz,8.0,
602,6139,halifax, ,,genz,6.5,7.0
603,6142,dublin, eire," ireland""",millenial,,9.0
604,6173,orleans, ontario," canada""",teenager,9.0,
605,6184,vienna, virginia," usa""",teenager,8.5,
606,6193,brooklyn, new york," usa""",youth,,10.0
607,6207,rennes, ille et vilaine," france""",genz,,6.0
608,6226,madison, alabama," usa""",millenial,6.0,
609,6247,memphis, tennessee," usa""",genz,,10.0
610,6251,wahiawa, hawaii," usa""",millenial,8.828947368421053,8.170731707317072
611,6253,inverness, scotland," united kingdom""",millenial,,6.5
612,6261,intervale, new hampshire," usa""",genx,,8.0
613,6263,hannover, ," germany""",youth,8.0,
614,6265,polk city, florida," usa""",boomer+,7.0,5.0
615,6274,rome, lazio," italy""",genz,8.0,
616,6280,a coruña, ," spain""",genx,6.5,6.2
617,6285,river john, nova scotia," canada""",boomer+,6.0,
618,6298,thornhill, ontario," canada""",genx,,8.0
619,6302,sidney, british columbia," canada""",boomer+,,5.0
620,6312,raytown, missouri," usa""",millenial,,8.0
621,6318,ann arbor, michigan," usa""",genz,,6.0
622,6323,wilmington, north carolina," usa""",millenial,4.958333333333333,5.153846153846154
623,6330,letchworth garden city, england,,millenial,4.5,4.0
624,6333,san jose, california," usa""",genx,7.0,6.333333333333333
625,6336,almonte, ontario," canada""",millenial,8.0,6.0
626,6338,rochester, new york," usa""",youth,,7.5
627,6339,christchurch, n/a," new zealand""",teenager,8.0,
628,6345,lake geneva, wisconsin," usa""",millenial,8.875,
629,6347,quispamsis, new brunswick," canada""",youth,7.25,
630,6349,pinson, alabama," usa""",boomer+,8.0,
631,6360,ourense, galicia," spain""",genz,,8.5
632,6364,middletown, ohio," usa""",millenial,10.0,
633,6366,madrid, madrid," spain""",genz,6.0,7.5
634,6368,spartanburg, south carolina," usa""",genz,,8.5
635,6394,mill creek, washington," usa""",millenial,7.0,
636,6397,honolulu, hawaii," usa""",genx,9.0,
637,6398,dallas, texas," usa""",genz,7.0,5.333333333333333
638,6400,fairhope, alabama," usa""",millenial,9.0,
639,6431,wylie, texas," usa""",millenial,9.0,8.714285714285714
640,6432,burnaby, british columbia," canada""",genz,6.0,
641,6440,santa marta, salamanca," spain""",genz,,9.0
642,6445,paris, paris," france""",millenial,7.0,
643,6450,vancouver, british columbia," canada""",genz,10.0,9.0
644,6456,st. louis, missouri," usa""",genz,10.0,
645,6462,cary, north carolina," usa""",genz,,8.0
646,6466,worcester, massachusetts," usa""",millenial,7.0,
647,6472,waldorf, maryland," usa""",millenial,,8.0
648,6492,edmonton, alberta," canada""",millenial,7.5,
649,6501,monterey, california," usa""",genz,7.333333333333333,6.0
650,6505,topeka, kansas," usa""",genx,6.666666666666667,
651,6509,munich, bayern," germany""",millenial,7.0,
652,6516,christchurch, canterbury," new zealand""",genz,6.0,
653,6535,lisbon, lisbon," portugal""",genz,,10.0
654,6537,norfolk, ,,genz,6.375,8.0
655,6543,strafford, missouri," usa""",millenial,7.894736842105263,7.355263157894737
656,6545,winnipeg, manitoba," canada""",genz,5.0,
657,6563,burien, washington," usa""",millenial,6.947368421052632,7.828571428571428
658,6564,lisboa, estremadura," portugal""",millenial,9.8,9.333333333333334
659,6574,glendora, california," usa""",boomer+,8.0,8.0
660,6577,coral springs, florida," usa""",boomer+,7.0,7.4
661,6582,solon, ohio," usa""",millenial,4.0,5.5
662,6592,brooks, alberta," canada""",millenial,8.0,
663,6604,vallejo, california," usa""",genx,8.5,10.0
664,6608,los angeles, california," usa""",genz,,4.0
665,6611,oradea, n/a," romania""",genz,9.454545454545455,9.5
666,6629,hazen, north dakota," usa""",youth,,8.0
667,6635,boise, ,,genz,8.0,
668,6637,las vegas, nevada," usa""",millenial,,9.333333333333334
669,6652,frankfort, kentucky," usa""",millenial,7.0,
670,6662,toronto, ontario," canada""",millenial,8.0,7.583333333333333
671,6670,union, new jersey," usa""",genx,8.0,
672,6671,altoona, wisconsin," usa""",genx,5.0,4.666666666666667
673,6680,walled lake, michigan," usa""",youth,6.5,8.0
674,6682,los angeles, california," usa""",teenager,,10.0
675,6697,gillette, wyoming," usa""",millenial,8.0,
676,6698,orlando, florida," usa""",genz,8.0,
677,6700,adrian, missouri," usa""",genz,8.5,8.0
678,6704,san francisco, california," usa""",millenial,,10.0
679,6710,tulsa, oklahoma," usa""",millenial,7.0,
680,6724,vitoria, alava," spain""",genz,,6.0
681,6731,buford, georgia," usa""",millenial,7.333333333333333,
682,6761,red wing, minnesota," usa""",genx,9.0,
683,6766,edmonton, alberta," canada""",boomer+,,8.0
684,6768,cahokia, illinois," usa""",millenial,,10.0
685,6769,olympia, washington," usa""",genx,7.6,7.333333333333333
686,6781,hopewell, virginia," usa""",genz,9.0,8.75
687,6795,portland, oregon," usa""",millenial,8.0,
688,6797,fostoria, ohio," usa""",genx,,7.5
689,6815,indianapolis, indiana," usa""",genz,,9.0
690,6820,falls church, virginia," usa""",genx,,8.0
691,6831,yakima, washington," usa""",teenager,,8.0
692,6840,gloucester, massachusetts," usa""",youth,7.5,7.5
693,6855,mortagne sur sevre, pays de loire," france""",millenial,8.0,
694,6858,ottawa, ontario," canada""",genz,,10.0
695,6865,north richland hills, texas," usa""",millenial,9.25,10.0
696,6866,paris, ile de france," france""",genx,,6.0
697,6871,raleigh, north carolina," usa""",genz,4.333333333333333,
698,6873,mexico, missouri," usa""",boomer+,6.0,
699,6884,north liberty, indiana," usa""",genz,7.0,8.0
700,6889,vic, barcelona," spain""",genz,3.0,
701,6893,cartersville, georgia," usa""",genz,6.0,9.0
702,6894,colorado springs, colorado," usa""",genz,9.25,
703,6900,sunnyvale, california," usa""",genz,8.0,10.0
704,6906,cedar rapids, iowa," usa""",boomer+,9.0,6.333333333333333
705,6917,boise, idaho," usa""",millenial,,7.0
706,6924,bonne terre, missouri," usa""",millenial,,7.0
707,6931,fort collins, colorado," usa""",millenial,9.0,
708,6940,new orleans, louisiana," usa""",millenial,10.0,
709,6941,cincinnati, ohio," usa""",youth,9.0,9.0
710,6966,winter haven, florida," usa""",millenial,,9.0
711,6968,li, new york," usa""",genz,5.0,
712,6969,bath, england," united kingdom""",millenial,,9.0
713,6990,omaha, nebraska," usa""",millenial,,10.0
714,7000,beaconsfield, quebec," canada""",teenager,10.0,9.0
715,7002,branch, louisiana," usa""",millenial,7.0,
716,7010,joplin, missouri," usa""",genz,,7.0
717,7021,chula vista, california," usa""",millenial,7.0,
718,7033,toronto, ontario," canada""",millenial,7.0,5.0
719,7035,windsor, connecticut," usa""",millenial,8.0,
720,7053,iowa city, iowa," usa""",millenial,7.0,7.0
721,7055,freeport, illinois," usa""",boomer+,7.0,
722,7056,pickering, ontario," canada""",millenial,8.0,6.0
723,7065,irving, texas," usa""",millenial,,9.0
724,7084,pocahontas, arkansas," usa""",genz,10.0,10.0
725,7119,rock hill, missouri," usa""",boomer+,8.5,
726,7125,apo, ae," usa""",genz,8.333333333333334,7.714285714285714
727,7134,bothell, washington," usa""",genz,7.833333333333333,8.0
728,7156,st. louis, missouri," usa""",genz,9.0,
729,7158,omaha, nebraska," usa""",millenial,8.363636363636363,7.7
730,7160,fort atkinson, wisconsin," usa""",genz,,9.0
731,7181,oviedo, asturias," spain""",genz,,9.0
732,7194,richmond, virginia," usa""",genz,,10.0
733,7197,henderson, nevada," usa""",millenial,,8.0
734,7202,barcelona, catalunya," spain""",genz,8.0,
735,7215,buenos aires, buenos aires," argentina""",millenial,,6.0
736,7218,la crescenta, california," usa""",millenial,,9.0
737,7248,virginia beach, virginia," usa""",genz,7.5,
738,7253,augusta, georgia," usa""",millenial,7.0,8.0
739,7283,saint marys, georgia," usa""",millenial,8.4,9.071428571428571
740,7286,pasco, washington," usa""",genz,8.461538461538462,9.222222222222221
741,7301,worcester, massachusetts," usa""",genz,,10.0
742,7303,scott, arkansas," usa""",millenial,,10.0
743,7306,carpinteria, california," usa""",millenial,,7.0
744,7312,walnut ridge, arkansas," usa""",genz,5.0,8.285714285714286
745,7318,muskegon, michigan," usa""",millenial,9.0,8.0
746,7319,pittsburgh, pennsylvania," usa""",genz,10.0,8.0
747,7338,roswell, georgia," usa""",millenial,,9.0
748,7346,sunnyvale, california," usa""",genx,7.885906040268456,7.705882352941177
749,7348,edmonton, alberta," canada""",genz,7.0,7.0
750,7352,houston, texas," usa""",genx,7.0,6.333333333333333
751,7364,ithaca, new york," usa""",genz,7.0,
752,7371,winnipeg, manitoba," canada""",genz,7.888888888888889,7.333333333333333
753,7377,tampa, florida," usa""",millenial,7.0,
754,7384,miami, florida," usa""",genz,7.25,
755,7392,jacksonville, florida," usa""",millenial,,10.0
756,7398,naperville, illinois," usa""",youth,7.0,
757,7400,oregon city, oregon," usa""",genz,8.0,
758,7403,terrell, texas," usa""",teenager,7.0,
759,7418,multiple, traveling nurse do 3 months at a time all over us," usa""",millenial,7.0,
760,7424,brooklyn, new york," usa""",millenial,,7.0
761,7429,pollock pines, california," usa""",boomer+,,8.0
762,7431,san francisco, california," usa""",genz,,8.0
763,7440,los osos, california," usa""",genz,,10.0
764,7441,north vancouver, british columbia," canada""",youth,10.0,
765,7454,toronto, ontario," canada""",millenial,,7.5
766,7467,brookline, massachusetts," usa""",genz,10.0,
767,7469,woodstock, georgia," usa""",youth,,9.0
768,7474,eagle, idaho," usa""",genx,,2.0
769,7482,macarthur, west virginia," usa""",genx,8.0,8.0
770,7495,northglenn, colorado," usa""",millenial,,6.0
771,7500,bangkok, bangkok," thailand""",genz,,7.0
772,7507,montreal, quebec," canada""",genz,,8.0
773,7523,st. louis, missouri," usa""",millenial,,8.0
774,7524,gloucester, massachusetts," usa""",genz,,8.0
775,7526,chelsea, victoria," australia""",millenial,,9.0
776,7547,leipzig, sachsen," germany""",millenial,,10.0
777,7548,barcelona, cataluña," spain""",genz,6.0,
778,7552,barcelona, barcelona," spain""",genz,,10.0
779,7557,graham, washington," usa""",genz,8.0,5.0
780,7569,tulsa, ," usa""",genz,8.0,6.5
781,7573,ancaster, ontario," canada""",genz,8.0,
782,7576,san francisco, california," usa""",millenial,9.0,
783,7614,santa cruz, california," usa""",genz,,9.0
784,7620,knoxville, tennessee," usa""",genz,7.857142857142857,7.333333333333333
785,7629,surrey, british columbia," canada""",genz,10.0,
786,7630,lincoln, nebraska," usa""",genx,8.0,5.0
787,7637,tavistock, ontario," canada""",genz,7.0,
788,7650,clarksville, tennessee," usa""",genz,,10.0
789,7651,olive branch, mississippi," usa""",genz,6.75,8.0
790,7680,sao paulo, sao paulo," brazil""",genx,10.0,
791,7712,oldenburg, niedersachsen," germany""",genz,7.0,
792,7744,pembroke pines, florida," usa""",millenial,10.0,
793,7769,washington, dc," usa""",millenial,5.0,
794,7784,cologne, nordrhein-westfalen," germany""",millenial,,4.0
795,7819,seattle, ,,genz,7.0,
796,7820,saratoga, california," usa""",genz,,8.0
797,7825,norwich, england," united kingdom""",genz,8.0,
798,7864,klang, selangor," malaysia""",youth,6.4,5.0
799,7874,damascus, maryland," usa""",genz,,9.0
800,7875,pomona, california," usa""",youth,,8.0
801,7877,eagan, minnesota," usa""",millenial,,6.5
802,7881,london, ontario," canada""",genz,9.0,
803,7882,milwaukee, wisconsin," usa""",millenial,7.0,
804,7887,altoona, pennsylvania," usa""",genz,9.714285714285714,10.0
805,7893,sault ste. marie, ontario," canada""",millenial,,6.5
806,7908,ventura, california," usa""",youth,7.0,
807,7909,hopewell junction, new york," usa""",genx,4.0,
808,7913,mission hills, california," usa""",millenial,5.0,6.0
809,7924,fort pierce, florida," usa""",boomer+,5.0,
810,7928,durand, michigan," usa""",millenial,,6.666666666666667
811,7936,valencia, valencia," spain""",genx,7.0,
812,7942,el cajon, california," usa""",youth,5.0,
813,7958,oeiras, lisbon," portugal""",genz,9.363636363636363,8.142857142857142
814,7962,albuquerque, new mexico," usa""",genx,8.666666666666666,8.0
815,7965,hilliard, ohio," usa""",teenager,,8.0
816,7980,cambridge, massachusetts," usa""",millenial,10.0,7.2
817,7983,longview, washington," usa""",genz,6.0,6.0
818,7984,memphis, tennessee," usa""",millenial,,8.0
819,8006,milton, massachusetts," usa""",millenial,,9.0
820,8016,tallahassee, florida," usa""",millenial,8.0,
821,8067,owings mills, maryland," usa""",genz,8.894736842105264,9.057971014492754
822,8073,niles, michigan," usa""",genx,,6.0
